SHOT_ID_NUMBER,MATCH_ID,KNOCKOUT_MATCH,GAME_SEASON,OPPONENT,HOME_AWAY,DISTANCE_OF_SHOT,POWER_OF_SHOT,AREA_OF_SHOT,SHOT_BASICS,LOCATION_X,LOCATION_Y,REMAINING_MIN,IS_GOAL
11637,20500775,0,2005-06,MANU vs. ATL,HOME,45,4,Left Side Center(LC),Penalty Spot,0,173,8.683333333,0
11638,20500775,0,2005-06,MANU vs. ATL,HOME,20,4,Center(C),Goal Area,0,0,7.55,1
11639,20500775,0,2005-06,MANU vs. ATL,HOME,20,4,Center(C),Goal Area,0,0,5.116666667,0
11640,20500775,0,2005-06,MANU vs. ATL,HOME,20,4,Center(C),Mid Range,0,0,3.433333333,1
11641,20500775,0,2005-06,MANU vs. ATL,HOME,44,4,Right Side(R),Right Corner,235,66,0.1,0
11642,20500775,0,2005-06,,HOME,47,4,Right Side Center(RC),Penalty Spot,177,204,0,0
11643,20200367,0,2002-03,MANU @ NJN,AWAY,28,3,Center(C),Goal Line,0,82,2.716666667,0
11644,20200367,0,2002-03,MANU @ NJN,AWAY,42,1,Left Side Center(LC),Mid Range,-120,189,9.983333333,1
11645,20200367,0,2002-03,MANU @ NJN,AWAY,37,1,Right Side(R),Mid Range,176,2,8.45,0
11646,20200367,0,2002-03,MANU @ NJN,AWAY,25,1,Center(C),Goal Line,21,46,7.916666667,0
11647,20200367,0,2002-03,MANU @ NJN,AWAY,20,1,Center(C),Goal Area,0,0,6.316666667,0
11648,20200367,0,2002-03,MANU @ NJN,AWAY,31,1,Center(C),Goal Line,18,115,3.266666667,0
11649,20200367,0,2002-03,MANU @ NJN,AWAY,20,1,Center(C),Goal Area,0,0,1.283333333,1
11650,20200367,0,2002-03,MANU @ NJN,AWAY,34,1,Center(C),Mid Range,31,141,0.01666666667,1
11651,20200367,0,2002-03,MANU @ NJN,AWAY,40,2,Center(C),Mid Range,1,201,11.516666667,0
11652,20200367,0,2002-03,MANU @ NJN,AWAY,40,2,Right Side Center(RC),Mid Range,112,169,9.1,0
11653,20200367,0,2002-03,MANU @ NJN,AWAY,39,1,Right Side Center(RC),Mid Range,133,0,11.016666667,0
11654,20200367,0,2002-03,MANU @ NJN,AWAY,29,2,Left Side(L),Goal Line,-72,61,4.766666667,0
11655,20200367,0,2002-03,MANU @ NJN,AWAY,30,2,Right Side(R),Mid Range,102,13,2.903333333,0
11656,20200367,0,2002-03,MANU @ NJN,AWAY,35,2,Right Side(R),Mid Range,158,-9,0.3333333333,0
11657,20200367,0,2002-03,MANU @ NJN,AWAY,36,3,Left Side Center(LC),Mid Range,-85,138,11.416666667,0
11658,20200367,0,2002-03,MANU @ NJN,AWAY,29,3,Left Side(L),Goal Line,-74,66,5.95,0
11659,20200367,0,2002-03,MANU @ NJN,AWAY,38,3,Left Side Center(LC),Mid Range,-89,161,4.35,0
11660,20200367,0,2002-03,MANU @ NJN,AWAY,20,4,Center(C),Goal Area,0,0,8.466666667,1
11661,20200367,0,2002-03,MANU @ NJN,AWAY,33,4,Right Side(R),Mid Range,130,0,4.466666667,0
11662,20200367,0,2002-03,MANU @ NJN,AWAY,39,4,Right Side(R),Mid Range,190,26,4.15,1
11663,20200367,0,2002-03,MANU @ NJN,AWAY,38,4,Right Side(R),Mid Range,177,63,2.933333333,0
11664,21200256,0,2012-13,MANU @ HOU,AWAY,42,1,Left Side Center(LC),Mid Range,-122,184,11.65,1
11665,21200256,0,2012-13,MANU @ HOU,AWAY,23,1,Center(C),Goal Area,37,7,11.416666667,0
11666,21200256,0,2012-13,MANU @ HOU,AWAY,44,1,Left Side Center(LC),Penalty Spot,-79,235,10.866666667,0
11667,21200256,0,2012-13,MANU @ HOU,AWAY,27,1,Center(C),Goal Line,-56,48,5.283333333,0
11668,21200256,0,2012-13,MANU @ HOU,AWAY,24,1,Center(C),Goal Line,-3,43,5.066666667,1
11669,21200256,0,2012-13,MANU @ HOU,AWAY,27,1,Center(C),Goal Line,-45,64,4.616666667,1
11670,21200256,0,2012-13,MANU @ HOU,AWAY,43,3,Center(C),Mid Range,-48,228,2.85,0
11671,21200256,0,2012-13,MANU @ HOU,AWAY,44,1,Right Side Center(RC),Penalty Spot,201,145,0.6166666667,0
11672,21200256,0,2012-13,MANU @ HOU,AWAY,29,2,Right Side(R),Mid Range,95,26,4.233333333,0
11673,21200256,0,2012-13,MANU @ HOU,AWAY,43,3,Left Side(L),Left Corner,-232,47,3.066666667,0
11674,21200256,0,2012-13,MANU @ HOU,AWAY,30,2,Center(C),Mid Range,99,30,1.35,1
11675,21200256,0,2012-13,MANU @ HOU,AWAY,22,2,Center(C),Goal Area,-24,0,0,0
11676,21200256,0,2012-13,MANU @ HOU,AWAY,30,3,Center(C),Goal Line,42,94,8.283333333,1
11677,21200256,0,2012-13,MANU @ HOU,AWAY,43,3,Left Side(L),Left Corner,-235,-6,5.066666667,0
11678,21200256,0,2012-13,MANU @ HOU,AWAY,22,3,Center(C),Goal Area,-21,17,3.966666667,0
11679,21200256,0,2012-13,MANU @ HOU,AWAY,24,3,Center(C),Goal Line,0,48,3.133333333,1
11680,21200256,0,2012-13,MANU @ HOU,AWAY,44,3,Right Side Center(RC),Penalty Spot,152,195,1.733333333,0
11681,21200256,0,2012-13,MANU @ HOU,AWAY,38,4,Right Side Center(RC),Mid Range,119,140,5.65,1
11682,21200256,0,2012-13,MANU @ HOU,AWAY,24,4,Center(C),Goal Line,36,28,3.616666667,1
11683,21200256,0,2012-13,MANU @ HOU,AWAY,24,4,Center(C),Mid Range,48,12,0.9833333333,0
11684,21200256,0,2012-13,MANU @ HOU,AWAY,47,4,Left Side Center(LC),Penalty Spot,-105,0,0.2166666667,1
11685,21200256,0,2012-13,MANU @ HOU,AWAY,47,4,Right Side Center(RC),Penalty Spot,154,224,0.05,0
11686,20200254,0,2002-03,MANU vs. MEM,HOME,41,1,Right Side Center(RC),Mid Range,92,189,10.566666667,1
11687,20200254,0,2002-03,MANU vs. MEM,HOME,20,1,Center(C),Goal Area,0,0,8,1
11688,20200254,0,2002-03,MANU vs. MEM,HOME,40,1,Center(C),Mid Range,0,160,5.15,0
11689,20200254,0,2002-03,MANU vs. MEM,HOME,20,2,Center(C),Goal Area,0,0,10.083333333,0
11690,20200254,0,2002-03,MANU vs. MEM,HOME,38,3,Left Side(L),Mid Range,-166,77,3.95,0
11691,20200254,0,2002-03,MANU vs. MEM,HOME,20,2,Center(C),Goal Area,0,0,1.4,1
11692,20200254,0,2002-03,MANU vs. MEM,HOME,20,2,Center(C),Goal Area,0,0,0.5,1
11693,20200254,0,2002-03,MANU vs. MEM,HOME,20,3,Center(C),Goal Area,0,0,7.85,1
11694,20200254,0,2002-03,MANU vs. MEM,HOME,45,3,Right Side Center(RC),Penalty Spot,205,150,6.316666667,1
11695,20200254,0,2002-03,MANU vs. MEM,HOME,20,3,Center(C),Goal Area,0,0,5.316666667,1
11696,20200254,0,2002-03,MANU vs. MEM,HOME,71,3,Mid Ground(MG),Mid Ground Line,-118,501,0,0
11697,20200254,0,2002-03,MANU vs. MEM,HOME,20,4,Center(C),Goal Area,0,0,11.016666667,1
11698,20200254,0,2002-03,MANU vs. MEM,HOME,29,4,Left Side(L),Goal Line,-66,66,3.733333333,1
11699,20200254,0,2002-03,MANU vs. MEM,HOME,20,4,Center(C),Goal Area,0,0,1.166666667,1
11700,29601083,0,1996-97,MANU vs. DAL,HOME,20,1,Center(C),Goal Area,0,0,3.15,0
11701,29601083,0,1996-97,MANU vs. DAL,HOME,34,1,Right Side(R),Mid Range,107,97,2.416666667,0
11702,29601083,0,1996-97,MANU vs. DAL,HOME,38,2,Right Side Center(RC),Mid Range,0,147,10.45,0
11703,29601083,0,1996-97,MANU vs. DAL,HOME,45,2,Center(C),Penalty Spot,-29,251,7.85,1
11704,29601083,0,1996-97,MANU vs. DAL,HOME,44,2,Center(C),Penalty Spot,-60,233,3.116666667,0
11705,29601083,0,1996-97,MANU vs. DAL,HOME,26,4,Center(C),Goal Line,42,45,10.816666667,1
11706,29601083,0,1996-97,MANU vs. DAL,HOME,42,4,Right Side(R),Mid Range,218,65,9.4,0
11707,20300881,0,2003-04,MANU @ HOU,AWAY,45,1,Left Side Center(LC),Penalty Spot,-136,212,8.483333333,0
11708,20300881,0,2003-04,MANU @ HOU,AWAY,20,1,Center(C),Goal Area,0,0,3.316666667,1
11709,20300881,0,2003-04,MANU @ HOU,AWAY,26,1,Center(C),Goal Line,46,45,2.783333333,1
11710,20300881,0,2003-04,MANU @ HOU,AWAY,32,1,Left Side(L),Mid Range,-103,66,0.5833333333,0
11711,20300881,0,2003-04,MANU @ HOU,AWAY,38,2,Center(C),Mid Range,-182,26,3.783333333,0
11712,20300881,0,2003-04,MANU @ HOU,AWAY,33,2,Left Side(L),Mid Range,-115,79,3.5,0
11713,20300881,0,2003-04,MANU @ HOU,AWAY,29,2,Right Side(R),Goal Line,74,66,3.116666667,1
11714,20300881,0,2003-04,MANU @ HOU,AWAY,57,2,Center(C),Penalty Spot,8,376,0,0
11715,20300881,0,2003-04,MANU @ HOU,AWAY,45,3,Right Side Center(RC),Penalty Spot,161,204,10.35,0
11716,20300881,0,2003-04,MANU @ HOU,AWAY,29,3,Right Side(R),Mid Range,94,15,9.933333333,1
11717,20300881,0,2003-04,MANU @ HOU,AWAY,25,3,Center(C),Goal Line,28,46,8.633333333,0
11718,20300881,0,2003-04,MANU @ HOU,AWAY,29,4,Left Side(L),Goal Line,-54,84,11.316666667,0
11719,20300881,0,2003-04,MANU @ HOU,AWAY,25,4,Center(C),Goal Line,-39,40,5.383333333,0
11720,20300881,0,2003-04,MANU @ HOU,AWAY,44,4,Center(C),Right Corner,238,53,2.416666667,0
11721,20300881,0,2003-04,MANU @ HOU,AWAY,41,4,Right Side Center(RC),Mid Range,133,174,0.5166666667,1
11722,20601144,0,2006-07,MANU vs. PHX,HOME,26,1,Center(C),Goal Line,36,58,8.9,1
11723,20601144,0,2006-07,MANU vs. PHX,HOME,39,1,Right Side Center(RC),Mid Range,0,158,8.533333333,1
11724,20601144,0,2006-07,MANU vs. PHX,HOME,24,1,Center(C),Goal Line,-20,45,5.333333333,0
11725,20601144,0,2006-07,MANU vs. PHX,HOME,38,1,Right Side Center(RC),Mid Range,126,135,1.533333333,1
11726,20601144,0,2006-07,MANU vs. PHX,HOME,46,2,Left Side Center(LC),Mid Range,-148,224,0.6166666667,0
11727,20601144,0,2006-07,MANU vs. PHX,HOME,20,3,Center(C),Goal Area,0,0,9.466666667,1
11728,20601144,0,2006-07,MANU vs. PHX,HOME,20,3,Center(C),Goal Area,0,0,6.75,1
11729,20601144,0,2006-07,MANU vs. PHX,HOME,34,3,Left Side(L),Goal Line,-71,122,5.55,1
11730,20601144,0,2006-07,MANU vs. PHX,HOME,31,3,Right Side(R),Goal Line,80,84,4.883333333,0
11731,20601144,0,2006-07,MANU vs. PHX,HOME,20,3,Center(C),Goal Area,0,0,1.016666667,1
11732,20601144,0,2006-07,MANU vs. PHX,HOME,82.4,3,Center(C),Goal Area,0,0,0.45,0
11733,20601144,0,2006-07,MANU vs. PHX,HOME,60,3,Mid Ground(MG),Penalty Spot,16,406,0,0
11734,20601144,0,2006-07,MANU vs. PHX,HOME,36,4,Right Side Center(RC),Mid Range,87,138,10.533333333,1
11735,20601144,0,2006-07,MANU vs. PHX,HOME,39,4,Center(C),Mid Range,-15,194,9.45,0
11736,20601144,0,2006-07,MANU vs. PHX,HOME,30,4,Center(C),Goal Line,43,99,9.233333333,0
11737,20601144,0,2006-07,MANU vs. PHX,HOME,26,4,Center(C),Goal Line,31,61,7.533333333,0
11738,20601144,0,2006-07,MANU vs. PHX,HOME,20,3,Center(C),Goal Area,0,0,7.2,1
11739,20601144,0,2006-07,MANU vs. PHX,HOME,40,4,Center(C),Mid Range,-16,206,6.783333333,1
11740,20601144,0,2006-07,MANU vs. PHX,HOME,48,4,Left Side Center(LC),Penalty Spot,-151,245,4.733333333,0
11741,20601144,0,2006-07,MANU vs. PHX,HOME,20,4,Center(C),Goal Area,0,0,3.933333333,1
11742,20601144,0,2006-07,MANU vs. PHX,HOME,44,4,Right Side Center(RC),Penalty Spot,105,0,3.55,0
11743,20601144,0,2006-07,MANU vs. PHX,HOME,45,4,Left Side Center(LC),Penalty Spot,-138,210,0.06666666667,1
11744,20800589,0,2008-09,MANU vs. ORL,HOME,37,4,Right Side Center(RC),Mid Range,84,151,7.85,1
11745,20800589,0,2008-09,MANU vs. ORL,HOME,41,1,Right Side Center(RC),Mid Range,0,189,6.183333333,0
11746,20800589,0,2008-09,MANU vs. ORL,HOME,37,2,Left Side Center(LC),Mid Range,-97,148,7.3,1
11747,20800589,0,2008-09,MANU vs. ORL,HOME,20,2,Center(C),Goal Area,0,0,4.783333333,1
11748,20800589,0,2008-09,MANU vs. ORL,HOME,31,2,Center(C),Goal Line,-23,108,3.133333333,0
11749,20800589,0,2008-09,MANU vs. ORL,HOME,39,2,Right Side Center(RC),Mid Range,124,146,2.333333333,1
11750,20800589,0,2008-09,MANU vs. ORL,HOME,36,3,Left Side(L),Mid Range,-142,83,5.266666667,0
11751,20800589,0,2008-09,MANU vs. ORL,HOME,32,3,Center(C),Goal Line,-56,108,3.683333333,0
11752,20800589,0,2008-09,MANU vs. ORL,HOME,28,3,Right Side(R),Goal Line,53,71,1.866666667,0
11753,20800589,0,2008-09,MANU vs. ORL,HOME,33,1,Center(C),Goal Line,10,134,7.75,1
11754,20800589,0,2008-09,MANU vs. ORL,HOME,20,3,Center(C),Goal Area,0,0,0.03333333333,0
11755,20800589,0,2008-09,MANU vs. ORL,HOME,36,4,Right Side(R),Mid Range,138,85,6,1
11756,20800589,0,2008-09,MANU vs. ORL,HOME,47,4,Left Side Center(LC),Penalty Spot,-146,233,5.166666667,0
11757,20800589,0,2008-09,MANU vs. ORL,HOME,41,4,Right Side Center(RC),Mid Range,132,165,4.7,0
11758,20800589,0,2008-09,MANU vs. ORL,HOME,20,4,Center(C),Goal Area,0,0,1.65,1
11759,20800589,0,2008-09,MANU vs. ORL,HOME,34,4,Center(C),Goal Line,67,134,1.266666667,0
11760,20800589,0,2008-09,MANU vs. ORL,HOME,47,4,Left Side Center(LC),Penalty Spot,-141,236,6.044006456,0
11761,20800589,0,2008-09,MANU vs. ORL,HOME,46,4,Right Side Center(RC),Penalty Spot,86,246,0.1333333333,0
11762,20800589,0,2008-09,MANU vs. ORL,HOME,43,4,Right Side(R),Right Corner,239,11,0.06666666667,0
11763,40800225,1,2008-09,MANU vs. HOU,HOME,40,1,Right Side(R),Mid Range,200,31,8.3,1
11764,40800225,1,2008-09,MANU vs. HOU,HOME,20,1,Center(C),Goal Area,0,0,5.65,1
11765,40800225,1,2008-09,MANU vs. HOU,HOME,30,1,Right Side(R),Goal Line,77,72,3.2,1
11766,40800225,1,2008-09,MANU vs. HOU,HOME,36,1,Right Side Center(RC),Mid Range,69,146,2.416666667,1
11767,40800225,1,2008-09,MANU vs. HOU,HOME,35,1,Right Side(R),Mid Range,95,127,2.016666667,0
11768,40800225,1,2008-09,MANU vs. HOU,HOME,40,3,Center(C),Mid Range,-53,196,6.05,0
11769,40800225,1,2008-09,MANU vs. HOU,HOME,20,2,Center(C),Goal Area,0,0,3.633333333,1
11770,40800225,1,2008-09,MANU vs. HOU,HOME,45,2,Center(C),Penalty Spot,75,239,1.616666667,1
11771,40800225,1,2008-09,MANU vs. HOU,HOME,45,2,Left Side Center(LC),Penalty Spot,-122,227,0.8,0
11772,40800225,1,2008-09,MANU vs. HOU,HOME,31,2,Left Side(L),Mid Range,-119,14,0.03333333333,0
11773,40800225,1,2008-09,MANU vs. HOU,HOME,36,3,Right Side Center(RC),Mid Range,97,134,10.383333333,1
11774,40800225,1,2008-09,MANU vs. HOU,HOME,32,3,Center(C),Goal Line,-43,119,8.983333333,0
11775,40800225,1,2008-09,MANU vs. HOU,HOME,34,3,Left Side(L),Mid Range,-111,99,8.516666667,0
11776,40800225,1,2008-09,MANU vs. HOU,HOME,37,3,Left Side Center(LC),Mid Range,-57,170,4.466666667,1
11777,21000692,0,2010-11,MANU vs. SAC,HOME,28,3,Left Side(L),Goal Line,-76,31,9.433333333,0
11778,21000692,0,2010-11,MANU vs. SAC,HOME,23,1,Center(C),Goal Area,-27,17,9.583333333,0
11779,21000692,0,2010-11,MANU vs. SAC,HOME,26,1,Center(C),Goal Line,-45,52,8.083333333,0
11780,21000692,0,2010-11,MANU vs. SAC,HOME,23,1,Center(C),Goal Area,-12,33,3.483333333,1
11781,21000692,0,2010-11,MANU vs. SAC,HOME,28,1,Left Side(L),Goal Line,-65,52,2.4,1
11782,21000692,0,2010-11,MANU vs. SAC,HOME,32,1,Center(C),Mid Range,103,64,2.033333333,1
11783,21000692,0,2010-11,MANU vs. SAC,HOME,45,1,Left Side Center(LC),Penalty Spot,-161,197,1.433333333,0
11784,21000692,0,2010-11,MANU vs. SAC,HOME,34,1,Left Side(L),Mid Range,-144,17,0.5333333333,1
11785,21000692,0,2010-11,MANU vs. SAC,HOME,21,1,Center(C),Goal Area,4,14,0.06666666667,1
11786,21000692,0,2010-11,MANU vs. SAC,HOME,46,2,Right Side Center(RC),Penalty Spot,190,178,4,0
11787,21000692,0,2010-11,MANU vs. SAC,HOME,40,1,Center(C),Mid Range,144,148,9.883333333,1
11788,21000692,0,2010-11,MANU vs. SAC,HOME,34,2,Left Side(L),Mid Range,-109,97,0.8,1
11789,21000692,0,2010-11,MANU vs. SAC,HOME,29,4,Center(C),Goal Line,69,61,10.433333333,0
11790,21000692,0,2010-11,MANU vs. SAC,HOME,30,3,Left Side(L),Mid Range,-93,41,9.416666667,0
11791,21000692,0,2010-11,MANU vs. SAC,HOME,22,4,Center(C),Goal Area,17,14,3.816666667,1
11792,21000692,0,2010-11,MANU vs. SAC,HOME,30,4,Left Side(L),Goal Line,-68,74,1.883333333,0
11793,21000692,0,2010-11,MANU vs. SAC,HOME,44,4,Left Side(L),Left Corner,0,-11,1.216666667,0
11794,21000692,0,2010-11,MANU vs. SAC,HOME,27,4,Center(C),Goal Line,-68,33,0.8166666667,1
11795,21000692,0,2010-11,MANU vs. SAC,HOME,45,4,Right Side Center(RC),Penalty Spot,154,208,0.3333333333,0
11796,21000692,0,2010-11,MANU vs. SAC,HOME,44,4,Left Side(L),Left Corner,-243,-13,0.1333333333,0
11797,21000692,0,2010-11,MANU vs. SAC,HOME,46,4,Right Side Center(RC),Penalty Spot,144,222,0.03333333333,0
11798,20000936,0,2000-01,MANU @ DET,AWAY,37,1,Right Side Center(RC),Mid Range,132,114,6.95,1
11799,20000936,0,2000-01,MANU @ DET,AWAY,20,1,Center(C),Goal Area,0,0,4.7,1
11800,20000936,0,2000-01,MANU @ DET,AWAY,37,1,Left Side(L),Mid Range,-172,34,0.8333333333,0
11801,20000936,0,2000-01,MANU @ DET,AWAY,46,2,Right Side Center(RC),Penalty Spot,153,213,3.8,0
11802,20000936,0,2000-01,MANU @ DET,AWAY,36,2,Left Side(L),Mid Range,0,63,3.133333333,0
11803,20000936,0,2000-01,MANU @ DET,AWAY,34,2,Right Side(R),Mid Range,119,91,2.6,1
11804,20000936,0,2000-01,MANU @ DET,AWAY,36,2,Center(C),Mid Range,18,163,2.233333333,0
11805,20000936,0,2000-01,MANU @ DET,AWAY,45,3,Right Side Center(RC),Penalty Spot,212,148,10.316666667,1
11806,20000936,0,2000-01,MANU @ DET,AWAY,35,3,Left Side(L),Mid Range,-94,129,5.883333333,1
11807,20000936,0,2000-01,MANU @ DET,AWAY,37,3,Left Side(L),Mid Range,-145,97,3.783333333,1
11808,20000936,0,2000-01,MANU @ DET,AWAY,37,3,Left Side(L),Mid Range,-151,91,1.033333333,0
11809,20000936,0,2000-01,MANU @ DET,AWAY,20,3,Center(C),Goal Area,0,0,0.06666666667,0
11810,20000936,0,2000-01,MANU @ DET,AWAY,37,4,Left Side(L),Mid Range,-166,57,9.083333333,1
11811,20000936,0,2000-01,MANU @ DET,AWAY,37,4,Right Side Center(RC),Mid Range,77,0,6.283333333,0
11812,20000936,0,2000-01,MANU @ DET,AWAY,39,4,Right Side Center(RC),Mid Range,104,163,4.8,1
11813,20000936,0,2000-01,MANU @ DET,AWAY,20,4,Center(C),Goal Area,0,0,3.733333333,1
11814,20000936,0,2000-01,MANU @ DET,AWAY,38,4,Left Side Center(LC),Mid Range,-124,135,3.083333333,0
11815,20000936,0,2000-01,MANU @ DET,AWAY,20,4,Center(C),Goal Area,0,0,2.433333333,0
11816,20000936,0,2000-01,MANU @ DET,AWAY,48,4,Left Side Center(LC),Penalty Spot,-94,274,1.4,0
11817,20000936,0,2000-01,MANU @ DET,AWAY,34,4,Left Side(L),Mid Range,-136,47,0.5,0
11818,20000936,0,2000-01,MANU @ DET,AWAY,26,4,Center(C),Goal Line,-50,47,0.03333333333,1
11819,20000936,0,2000-01,MANU @ DET,AWAY,31,5,Right Side(R),Goal Line,77,91,4,1
11820,20000936,0,2000-01,MANU @ DET,AWAY,36,5,Right Side(R),Mid Range,161,47,3.166666667,1
11821,20000936,0,2000-01,MANU @ DET,AWAY,30,5,Center(C),Goal Line,47,91,0.5333333333,1
11822,29701022,0,1997-98,MANU @ UTA,AWAY,46,2,Right Side Center(RC),Penalty Spot,98,246,1.066666667,0
11823,29701022,0,1997-98,MANU @ UTA,AWAY,20,3,Center(C),Goal Area,0,0,6.766666667,0
11824,29701022,0,1997-98,MANU @ UTA,AWAY,20,4,Center(C),Goal Area,0,0,11.483333333,0
11825,20100595,0,2001-02,MANU @ LAC,AWAY,37,2,Right Side Center(RC),Mid Range,68,160,1.1,1
11826,20100595,0,2001-02,MANU @ LAC,AWAY,20,1,Center(C),Goal Area,0,0,7.433333333,1
11827,20100595,0,2001-02,MANU @ LAC,AWAY,31,1,Left Side(L),Mid Range,-115,11,7,1
11828,20100595,0,2001-02,MANU @ LAC,AWAY,20,1,Center(C),Goal Area,0,0,6.233333333,0
11829,20100595,0,2001-02,MANU @ LAC,AWAY,40,1,Left Side Center(LC),Mid Range,-145,148,0.4666666667,0
11830,20100595,0,2001-02,MANU @ LAC,AWAY,32,3,Left Side(L),Mid Range,-122,11,11.783333333,1
11831,20100595,0,2001-02,MANU @ LAC,AWAY,35,2,Left Side(L),Mid Range,-94,120,10.65,0
11832,20100595,0,2001-02,MANU @ LAC,AWAY,38,2,Right Side(R),Mid Range,155,95,4.283333333,1
11833,20100595,0,2001-02,MANU @ LAC,AWAY,32,2,Center(C),Goal Line,54,116,3.783333333,0
11834,20100595,0,2001-02,MANU @ LAC,AWAY,41,2,Right Side Center(RC),Mid Range,117,177,3.683333333,1
11835,20100595,0,2001-02,MANU @ LAC,AWAY,35,2,Left Side(L),Mid Range,-115,110,2.15,0
11836,20100595,0,2001-02,MANU @ LAC,AWAY,20,1,Center(C),Mid Range,0,0,10.05,1
11837,20100595,0,2001-02,MANU @ LAC,AWAY,20,2,Center(C),Goal Area,0,0,1.816666667,1
11838,20100595,0,2001-02,MANU @ LAC,AWAY,37,2,Right Side(R),Mid Range,167,49,0.5333333333,0
11839,20100595,0,2001-02,MANU @ LAC,AWAY,26,2,Center(C),Goal Line,-10,66,0.1166666667,0
11840,20100595,0,2001-02,MANU @ LAC,AWAY,38,3,Left Side Center(LC),Mid Range,-122,144,11.783333333,0
11841,20100595,0,2001-02,MANU @ LAC,AWAY,32,3,Center(C),Goal Line,39,116,11.2,0
11842,20100595,0,2001-02,MANU @ LAC,AWAY,40,3,Center(C),Mid Range,146,137,7.083333333,1
11843,20100595,0,2001-02,MANU @ LAC,AWAY,38,3,Right Side(R),Mid Range,182,17,3.216666667,1
11844,20100595,0,2001-02,MANU @ LAC,AWAY,36,3,Center(C),Mid Range,18,160,2.5,0
11845,20100595,0,2001-02,MANU @ LAC,AWAY,27,3,Center(C),Goal Line,0,76,2.366666667,1
11846,20100595,0,2001-02,MANU @ LAC,AWAY,46,3,Center(C),Penalty Spot,-58,255,0.01666666667,0
11847,20100595,0,2001-02,MANU @ LAC,AWAY,50,4,Center(C),Penalty Spot,-69,302,0.1666666667,0
11848,20100934,0,2001-02,MANU vs. LAC,HOME,40,2,Right Side Center(RC),Mid Range,94,179,0.65,1
11849,20100934,0,2001-02,MANU vs. LAC,HOME,20,1,Center(C),Goal Area,0,0,9.266666667,0
11850,20100934,0,2001-02,MANU vs. LAC,HOME,32,1,Right Side(R),Mid Range,123,30,8.816666667,0
11851,20100934,0,2001-02,MANU vs. LAC,HOME,35,2,Left Side(L),Mid Range,-149,51,11.6,1
11852,20100934,0,2001-02,MANU vs. LAC,HOME,30,2,Right Side(R),Goal Line,64,85,10.8,0
11853,20100934,0,2001-02,MANU vs. LAC,HOME,20,2,Center(C),Goal Area,0,0,10.483333333,0
11854,20100934,0,2001-02,MANU vs. LAC,HOME,41,2,Right Side(R),Mid Range,188,97,3.2,1
11855,20100934,0,2001-02,MANU vs. LAC,HOME,26,2,Center(C),Goal Line,-42,51,2.766666667,0
11856,20100934,0,2001-02,MANU vs. LAC,HOME,39,1,Center(C),Mid Range,7,0,10.433333333,0
11857,20100934,0,2001-02,MANU vs. LAC,HOME,28,2,Center(C),Goal Line,-27,80,1.2,1
11858,20100934,0,2001-02,MANU vs. LAC,HOME,25,3,Center(C),Goal Line,-4,57,9.066666667,1
11859,20100934,0,2001-02,MANU vs. LAC,HOME,20,3,Center(C),Goal Area,0,0,8.183333333,1
11860,20100934,0,2001-02,MANU vs. LAC,HOME,35,3,Right Side(R),Mid Range,123,101,5.066666667,0
11861,20100934,0,2001-02,MANU vs. LAC,HOME,39,3,Right Side Center(RC),Mid Range,0,173,2.216666667,0
11862,20100934,0,2001-02,MANU vs. LAC,HOME,37,3,Left Side Center(LC),Mid Range,-128,114,0.5833333333,0
11863,20100934,0,2001-02,MANU vs. LAC,HOME,46,4,Center(C),Penalty Spot,-42,257,4.3,1
11864,20100934,0,2001-02,MANU vs. LAC,HOME,45,4,Center(C),Penalty Spot,-12,253,2.466666667,1
11865,29701127,0,1997-98,MANU @ GSW,AWAY,26,1,Center(C),Mid Range,-63,16,0.85,0
11866,29701127,0,1997-98,MANU @ GSW,AWAY,45,2,Right Side Center(RC),Penalty Spot,181,175,3.433333333,1
11867,29701127,0,1997-98,MANU @ GSW,AWAY,37,2,Left Side(L),Mid Range,-173,-16,0.7166666667,0
11868,29701127,0,1997-98,MANU @ GSW,AWAY,31,3,Left Side(L),Mid Range,-94,70,4.1,0
11869,29701127,0,1997-98,MANU @ GSW,AWAY,20,3,Center(C),Goal Area,0,0,2.216666667,1
11870,29600031,0,1996-97,MANU @ NYK,AWAY,36,2,Left Side Center(LC),Mid Range,-131,97,10.133333333,0
11871,20500888,0,2005-06,MANU vs. SAS,HOME,20,1,Center(C),Goal Area,0,0,5.066666667,1
11872,20500888,0,2005-06,MANU vs. SAS,HOME,37,1,Right Side Center(RC),Mid Range,128,112,3.25,1
11873,20500888,0,2005-06,MANU vs. SAS,HOME,38,1,Left Side(L),Mid Range,-182,-13,2.783333333,0
11874,20500888,0,2005-06,MANU vs. SAS,HOME,20,1,Center(C),Goal Area,0,0,2.616666667,1
11875,20500888,0,2005-06,MANU vs. SAS,HOME,26,1,Center(C),Goal Line,43,45,2.116666667,1
11876,20500888,0,2005-06,MANU vs. SAS,HOME,46,1,Right Side Center(RC),Mid Range,121,233,0.3333333333,0
11877,20500888,0,2005-06,MANU vs. SAS,HOME,38,2,Left Side(L),Mid Range,-158,95,6.483333333,0
11878,20500888,0,2005-06,MANU vs. SAS,HOME,20,2,Center(C),Goal Area,0,0,6.044006456,0
11879,20500888,0,2005-06,MANU vs. SAS,HOME,40,2,Center(C),Mid Range,11,204,5.433333333,1
