SHOT_ID_NUMBER,MATCH_ID,DISTANCE_OF_SHOT,POWER_OF_SHOT,AREA_OF_SHOT,SHOT_BASICS,LOCATION_X,LOCATION_Y,REMAINING_MIN,IS_GOAL,TIMESTAMP
11124,20801134,45,4,4,2,-163,201,4.383333333,1,2022-10-09
11125,20801134,45,4,4,2,-158,198,3.916666667,1,2022-10-09
11121,20801134,20,3,1,4,0,0,6.8,1,2022-10-09
11117,20801134,20,1,1,5,0,0,9.233333333,0,2022-10-09
11118,20801134,20,2,1,4,0,0,7.316666667,0,2022-10-09
11119,20801134,46,3,2,2,106,238,2.933333333,1,2022-10-09
11126,20801152,34,1,5,5,-147,11,11.633333333,0,2022-10-09
11128,20801152,45,1,2,2,160,203,2.966666667,1,2022-10-09
11137,20801152,44,4,1,5,51,239,1.283333333,0,2022-10-09
11136,20801152,33,4,3,5,129,25,3.933333333,0,2022-10-09
11135,20801152,38,4,4,5,-136,127,4.55,0,2022-10-09
11134,20801152,24,3,1,1,6,48,1.55,1,2022-10-09
11133,20801152,44,3,4,2,-105,225,5.183333333,0,2022-10-09
11131,20801152,40,2,1,5,51,201,0.03333333333,0,2022-10-09
11130,20801152,46,2,2,2,155,0,0.8333333333,0,2022-10-09
11129,20801152,31,2,3,1,73,88,5.55,0,2022-10-09
11127,20801152,20,1,1,4,0,0,9.466666667,1,2022-10-09
11132,20801152,35,3,1,5,70,134,7.533333333,0,2022-10-09
11143,20801160,20,2,1,4,0,0,1.25,1,2022-10-09
11138,20801160,24,1,1,1,34,23,11.733333333,1,2022-10-09
11149,20801160,78,3,6,7,-144,572,0.01666666667,0,2022-10-09
11139,20801160,44,1,2,2,140,197,10.3,0,2022-10-09
11140,20801160,30,1,3,5,91,44,7.166666667,0,2022-10-09
11141,20801160,42,1,4,5,-117,189,0.85,1,2022-10-09
11142,20801160,31,2,3,5,69,94,3.95,0,2022-10-09
11144,20801160,40,2,1,1,50,31,0.3333333333,1,2022-10-09
11145,20801160,35,3,1,5,47,146,11.616666667,1,2022-10-09
11146,20801160,39,3,2,5,157,115,5.55,0,2022-10-09
11147,20801160,20,3,1,4,0,0,4.033333333,1,2022-10-09
11148,20801160,45,3,4,5,-150,200,1.533333333,0,2022-10-09
11163,20801175,33,4,5,5,-117,66,5.1,1,2022-10-09
11162,20801175,42,3,2,5,81,206,1.65,1,2022-10-09
11164,20801175,20,3,1,4,0,0,4.1,1,2022-10-09
11165,20801175,45,4,2,2,122,224,2.316666667,0,2022-10-09
11160,20801175,24,3,1,1,-17,38,5.566666667,0,2022-10-09
11159,20801175,20,3,1,4,0,0,5.516666667,1,2022-10-09
11158,20801175,32,3,3,5,113,47,7.183333333,0,2022-10-09
11157,20801175,33,2,3,5,136,-2,2.533333333,1,2022-10-09
11156,20801175,20,2,1,4,0,0,4.15,1,2022-10-09
11155,20801175,32,2,3,5,127,25,4.733333333,0,2022-10-09
11154,20801175,39,2,4,5,-133,149,5.3,1,2022-10-09
11153,20801175,41,1,5,5,-217,6,0,0,2022-10-09
11152,20801175,20,1,1,4,0,0,3.483333333,1,2022-10-09
11151,20801175,44,1,4,2,-157,189,5.35,0,2022-10-09
11150,20801175,44,1,2,2,86,233,6.9,1,2022-10-09
11161,20801175,20,3,1,4,0,0,4.166666667,0,2022-10-09
11181,20801186,42,4,1,5,-5,227,1.55,0,2022-10-09
11176,20801186,44,3,1,2,24,244,3.416666667,0,2022-10-09
11182,20801186,45,4,4,2,-212,138,0.8,0,2022-10-09
11172,20801186,24,3,1,5,-37,26,9.7,0,2022-10-09
11183,20801186,44,4,2,2,119,213,0.1833333333,0,2022-10-09
11177,20801186,34,4,5,5,-142,0,5.816666667,1,2022-10-09
11175,20801186,31,3,3,5,114,6,4.116666667,1,2022-10-09
11174,20801186,24,3,1,5,47,9,5.033333333,1,2022-10-09
11173,20801186,45,3,1,2,12,258,5.45,1,2022-10-09
11171,20801186,20,3,1,4,0,0,10.95,0,2022-10-09
11170,20801186,32,2,1,1,6,121,2.566666667,1,2022-10-09
11169,20801186,36,1,3,5,133,91,2.933333333,0,2022-10-09
11168,20801186,35,1,3,5,83,135,5.516666667,0,2022-10-09
11167,20801186,45,1,1,2,-71,246,5.916666667,1,2022-10-09
11166,20801186,20,1,1,4,0,0,8.116666667,0,2022-10-09
11178,20801186,39,4,4,5,-108,0,4.633333333,0,2022-10-09
11179,20801186,20,4,1,4,0,0,3.6,1,2022-10-09
11180,20801186,36,4,4,5,-112,121,2.333333333,0,2022-10-09
11186,20801201,33,1,5,5,-131,30,2.566666667,1,2022-10-09
11184,20801201,35,1,1,5,45,148,5.266666667,1,2022-10-09
11189,20801201,30,3,3,1,65,80,8.866666667,1,2022-10-09
11188,20801201,45,2,2,2,129,220,1.116666667,0,2022-10-09
11190,20801201,46,3,1,2,51,263,6.133333333,0,2022-10-09
11185,20801201,34,1,1,5,24,145,4.3,1,2022-10-09
11187,20801201,107,2,3,5,174,-16,3.466666667,1,2022-10-09
11197,20801216,36,3,3,5,166,-16,4.066666667,1,2022-10-09
11191,20801216,33,1,1,1,21,135,9.95,1,2022-10-09
11192,20801216,20,1,1,4,0,0,5.15,1,2022-10-09
11193,20801216,38,3,1,5,-57,181,11.333333333,0,2022-10-09
11195,20801216,45,3,1,2,53,249,7,0,2022-10-09
11196,20801216,40,3,2,5,124,167,4.85,0,2022-10-09
11198,20801216,30,3,5,1,-67,86,2.333333333,1,2022-10-09
11199,20801216,45,4,4,2,-153,206,10.05,1,2022-10-09
11194,20801216,28,3,1,1,6,86,9.866666667,0,2022-10-09
11200,20801216,39,4,3,5,193,0,8.55,0,2022-10-09
11210,20900004,20,3,1,4,0,0,11.45,1,2022-10-09
11213,20900004,38,3,2,5,89,160,6.85,0,2022-10-09
11212,20900004,20,3,1,4,0,0,7.133333333,0,2022-10-09
11211,20900004,20,3,1,4,0,0,7.15,0,2022-10-09
11201,20900004,20,1,1,4,0,0,11,0,2022-10-09
11214,20900004,20,3,1,4,0,0,5.328693333,0,2022-10-09
11215,20900004,34,3,3,5,144,41,2.65,1,2022-10-09
11216,20900004,40,3,4,5,-161,132,0.8166666667,0,2022-10-09
11218,20900004,48,4,1,2,-56,279,5.65,0,2022-10-09
11219,20900004,34,4,3,5,143,28,3.6,0,2022-10-09
11220,20900004,20,4,1,5,0,0,1.883333333,1,2022-10-09
11209,20900004,22,2,1,4,28,4,0.45,1,2022-10-09
11208,20900004,20,1,1,4,0,0,1.4,0,2022-10-09
11207,20900004,20,1,1,4,0,0,1.433333333,0,2022-10-09
11217,20900004,28,4,1,1,34,82,9.933333333,0,2022-10-09
11206,20900004,39,1,4,5,-111,156,3.166666667,1,2022-10-09
11205,20900004,35,1,3,5,138,74,5.683333333,1,2022-10-09
11204,20900004,20,1,1,4,0,0,6.25,1,2022-10-09
11203,20900004,38,1,5,5,-180,-6,10.366666667,1,2022-10-09
11202,20900004,20,1,1,4,0,0,10.983333333,1,2022-10-09
11229,20900031,45,3,4,2,-142,211,10.85,0,2022-10-09
11236,20900031,46,4,1,2,0,236,5.7,1,2022-10-09
11230,20900031,20,3,1,4,0,0,10.066666667,0,2022-10-09
11231,20900031,20,3,1,4,0,0,5.583333333,0,2022-10-09
11232,20900031,20,3,1,4,0,0,0.9833333333,0,2022-10-09
11233,20900031,20,3,1,4,0,0,0.4,1,2022-10-09
11234,20900031,46,4,2,2,111,242,6.050956805,0,2022-10-09
11226,20900031,27,2,1,1,0,20,3.77,0,2022-10-09
11235,20900031,32,4,5,5,-127,-5,8.266666667,0,2022-10-09
11228,20900031,24,2,1,1,0,41,0.3666666667,1,2022-10-09
11237,20900031,20,4,1,4,0,0,4.266666667,0,2022-10-09
11227,20900031,36,3,5,5,-168,-2,3.033333333,0,2022-10-09
11221,20900031,37,1,3,5,155,71,11.533333333,0,2022-10-09
11222,20900031,30,1,5,5,0,11,10.716666667,0,2022-10-09
11223,20900031,20,1,1,4,0,0,9.633333333,1,2022-10-09
11224,20900031,20,1,1,5,0,0,6,1,2022-10-09
11225,20900031,41,3,2,5,163,143,4.05,0,2022-10-09
11256,20900045,20,3,1,4,0,0,5.716666667,1,2022-10-09
11262,20900045,38,4,4,5,-139,116,1.416666667,0,2022-10-09
11261,20900045,20,4,1,4,0,0,4.216666667,1,2022-10-09
11260,20900045,20,4,1,5,0,0,5.633333333,1,2022-10-09
11259,20900045,37,4,4,5,-122,129,6.416666667,0,2022-10-09
11258,20900045,20,3,1,4,0,0,0.9666666667,1,2022-10-09
11257,20900045,30,3,5,1,0,91,2.75,0,2022-10-09
11238,20900045,42,1,1,5,-13,224,11.716666667,0,2022-10-09
11251,20900045,20,2,1,4,0,0,1.866666667,1,2022-10-09
11240,20900045,37,1,5,5,-175,4,7.35,0,2022-10-09
11241,20900045,32,1,5,5,-81,93,5.316666667,1,2022-10-09
11242,20900045,37,1,2,5,102,146,4.116666667,1,2022-10-09
11244,20900045,40,1,4,5,0,131,2.516666667,0,2022-10-09
11253,20900045,20,2,1,4,0,0,0.4666666667,1,2022-10-09
11254,20900045,20,3,1,4,0,0,114.923333333,1,2022-10-09
11252,20900045,35,2,1,1,73,134,1.166666667,0,2022-10-09
11255,20900045,44,3,4,2,-120,219,5.766666667,0,2022-10-09
11239,20900045,33,1,3,1,72,118,8.383333333,0,2022-10-09
11250,20900045,32,2,3,1,69,107,2.816666667,1,2022-10-09
11249,20900045,40,2,2,5,133,0,6.15,0,2022-10-09
11248,20900045,41,1,1,5,21,214,0,0,2022-10-09
11243,20900045,35,1,1,1,-75,138,3.266666667,1,2022-10-09
11247,20900045,43,1,5,6,-237,0,0.5333333333,1,2022-10-09
11246,20900045,20,1,1,4,0,0,0.9666666667,0,2022-10-09
11245,20900045,26,1,1,1,-15,61,2.083333333,0,2022-10-09
11275,20900057,38,4,2,5,146,110,4.383333333,0,2022-10-09
11274,20900057,84,4,2,2,179,179,5.133333333,0,2022-10-09
11276,20900057,27,3,1,1,-4,0,3.366666667,1,2022-10-09
11273,20900057,25,4,1,1,2,55,6.6,1,2022-10-09
11263,20900057,40,1,2,5,165,127,10.666666667,0,2022-10-09
11264,20900057,31,1,3,5,113,7,9.633333333,1,2022-10-09
11265,20900057,24,1,1,1,31,37,4.133333333,1,2022-10-09
11266,20900057,33,1,5,5,-105,89,22.706666667,0,2022-10-09
11267,20900057,33,2,5,5,0,105,4.8,0,2022-10-09
11268,20900057,27,2,1,1,12,77,3.95,1,2022-10-09
11269,20900057,20,2,1,4,0,0,2.05,0,2022-10-09
11270,20900057,20,3,1,4,0,0,0,0,2022-10-09
11271,20900057,31,3,5,5,-101,45,10.566666667,1,2022-10-09
11272,20900057,31,3,1,1,10,118,5.033333333,0,2022-10-09
11279,20900057,42,5,1,5,-84,213,0.6333333333,0,2022-10-09
11278,20900057,48,4,2,2,192,214,0.4166666667,0,2022-10-09
11277,20900057,38,4,2,5,0,176,2.133333333,0,2022-10-09
11282,20900066,27,1,1,1,73,23,8.583333333,1,2022-10-09
11297,20900066,31,4,5,5,-109,28,5.333333333,0,2022-10-09
11284,20900066,32,1,3,5,106,60,6.133333333,0,2022-10-09
11295,20900066,20,3,1,4,0,0,0.2333333333,1,2022-10-09
11294,20900066,33,3,3,1,72,0,5.316666667,1,2022-10-09
11293,20900066,20,3,1,4,0,0,7.883333333,0,2022-10-09
11292,20900066,30,3,3,5,86,58,10.233333333,0,2022-10-09
11291,20900066,20,2,1,4,0,0,3.933333333,1,2022-10-09
11290,20900066,20,2,1,4,0,0,5.116666667,1,2022-10-09
11289,20900066,32,2,1,1,32,124,5.716666667,0,2022-10-09
11288,20900066,31,2,3,5,103,53,10.016666667,1,2022-10-09
11287,20900066,39,2,3,5,171,102,10.466666667,0,2022-10-09
11286,20900066,46,1,4,2,-160,206,2.85,0,2022-10-09
11285,20900066,31,1,5,1,-62,99,4.266666667,0,2022-10-09
11296,20900066,39,4,1,5,32,190,7.2,1,2022-10-09
11283,20900066,38,1,3,5,170,83,6.616666667,1,2022-10-09
11281,20900066,31,1,3,1,65,97,10.133333333,1,2022-10-09
11280,20900066,32,1,5,5,-95,75,11.75,1,2022-10-09
11303,20900066,33,5,3,5,121,55,0.7833333333,0,2022-10-09
11302,20900066,33,5,1,1,0,137,1.5,1,2022-10-09
11301,20900066,35,5,5,5,-157,28,2.116666667,1,2022-10-09
11300,20900066,38,5,2,5,91,156,4.333333333,0,2022-10-09
11299,20900066,20,4,1,4,0,0,3.833333333,1,2022-10-09
11298,20900066,47,4,4,5,-127,244,4.733333333,0,2022-10-09
11326,20900083,23,4,1,4,-24,31,1.483333333,1,2022-10-09
11325,20900083,30,4,1,1,-15,104,1.983333333,1,2022-10-09
11324,20900083,35,4,5,5,-153,-3,3.2,0,2022-10-09
11323,20900083,29,4,3,5,94,9,3.65,1,2022-10-09
11322,20900083,36,4,2,5,83,148,4.433333333,1,2022-10-09
11321,20900083,28,4,3,5,81,17,5.533333333,1,2022-10-09
11320,20900083,25,3,1,1,51,23,0.6833333333,1,2022-10-09
11313,20900083,20,2,1,4,0,0,1.233333333,1,2022-10-09
11307,20900083,29,1,3,5,84,52,7.25,1,2022-10-09
11318,20900083,37,3,5,5,-144,93,1.55,1,2022-10-09
11317,20900083,20,3,1,4,0,0,6.033333333,1,2022-10-09
11316,20900083,28,3,1,1,-21,85,6.633333333,0,2022-10-09
11315,20900083,20,3,1,4,0,0,8.15,0,2022-10-09
11314,20900083,20,3,1,4,0,0,11.316666667,1,2022-10-09
11312,20900083,20,2,1,4,0,0,2.083333333,0,2022-10-09
11311,20900083,33,2,1,1,-41,127,4.233333333,1,2022-10-09
11310,20900083,26,1,1,1,62,31,2.6,0,2022-10-09
11309,20900083,20,1,1,4,0,0,6.166666667,1,2022-10-09
11308,20900083,30,1,1,1,-45,96,6.55,0,2022-10-09
11306,20900083,20,1,1,4,0,0,9.316666667,0,2022-10-09
11305,20900083,20,1,1,4,0,0,10.2,1,2022-10-09
11304,20900083,20,1,1,4,0,0,11.1,1,2022-10-09
11319,20900083,20,3,1,4,0,0,0.7166666667,0,2022-10-09
11337,20900097,38,2,4,5,-105,156,4.466666667,1,2022-10-09
11330,20900097,38,3,2,5,97,162,6.816666667,0,2022-10-09
11341,20900097,36,4,4,5,-123,110,7.916666667,1,2022-10-09
11340,20900097,32,4,3,5,95,74,10.6,0,2022-10-09
11339,20900097,38,3,3,5,184,0,5.216666667,0,2022-10-09
11327,20900097,20,1,1,4,0,0,11.783333333,1,2022-10-09
11328,20900097,36,1,1,5,-45,156,9.466666667,1,2022-10-09
11329,20900097,20,1,1,4,0,0,8.5,1,2022-10-09
11331,20900097,20,1,1,4,0,0,6.033333333,1,2022-10-09
11332,20900097,36,1,2,5,103,127,5.433333333,0,2022-10-09
11333,20900097,28,1,3,5,84,7,2.25,1,2022-10-09
11334,20900097,30,2,1,1,-51,94,7.316666667,1,2022-10-09
11335,20900097,47,2,4,2,-111,247,5.816666667,0,2022-10-09
11336,20900097,31,2,5,5,-98,64,106.706666667,1,2022-10-09
11338,20900097,26,2,1,1,31,53,3.003333333,1,2022-10-09
11344,20900123,107,1,1,1,54,0,6.516666667,1,2022-10-09
11352,20900123,20,3,1,4,0,0,5.616666667,1,2022-10-09
11353,20900123,35,4,3,5,155,4,9.933333333,1,2022-10-09
11351,20900123,31,2,5,1,-78,82,2.55,0,2022-10-09
11343,20900123,23,1,1,4,-10,33,9.333333333,0,2022-10-09
11345,20900123,91,1,1,4,0,0,4.383333333,1,2022-10-09
11346,20900123,20,1,1,4,0,0,2.1,0,2022-10-09
11347,20900123,42,1,1,5,-68,213,0.1166666667,0,2022-10-09
11348,20900123,32,2,1,1,36,118,6.133333333,1,2022-10-09
11349,20900123,20,2,1,4,0,0,5.2,1,2022-10-09
11354,20900123,27,4,1,1,-54,45,9.166666667,1,2022-10-09
11355,20900123,37,4,3,5,173,-16,8.8,0,2022-10-09
11342,20900123,33,1,5,5,-100,91,11.35,0,2022-10-09
11350,20900123,38,2,5,5,-185,9,3.966666667,0,2022-10-09
11367,20900131,20,3,1,4,0,0,5.8,0,2022-10-09
11364,20900131,37,2,2,5,81,156,1.35,1,2022-10-09
11369,20900131,43,3,3,3,225,56,1.9,0,2022-10-09
11368,20900131,38,3,4,5,-133,123,3.433333333,0,2022-10-09
11363,20900131,44,2,2,2,195,146,2.5,1,2022-10-09
11366,20900131,41,3,2,5,162,134,10.45,0,2022-10-09
11365,20900131,38,2,5,5,-185,42,0.7333333333,0,2022-10-09
11362,20900131,41,2,5,5,-209,67,5.033333333,0,2022-10-09
11361,20900131,38,2,3,5,176,55,8.233333333,1,2022-10-09
11360,20900131,32,1,5,5,-111,55,0.6833333333,1,2022-10-09
11359,20900131,36,1,1,5,-4,0,4.75,1,2022-10-09
11358,20900131,45,1,4,2,-121,225,7.55,0,2022-10-09
11357,20900131,35,1,3,5,147,37,9.25,0,2022-10-09
11356,20900131,32,1,3,5,122,37,11.233333333,0,2022-10-09
11371,20900146,20,1,1,4,0,0,8.9,1,2022-10-09
11378,20900146,30,2,1,1,45,94,0.95,1,2022-10-09
11377,20900146,20,2,1,4,0,0,4.133333333,0,2022-10-09
11376,20900146,20,2,1,4,0,0,6.983333333,0,2022-10-09
11374,20900146,20,1,1,4,0,0,4.733333333,0,2022-10-09
11373,20900146,30,1,3,5,100,0,5.466666667,0,2022-10-09
11372,20900146,36,1,3,5,162,19,6.283333333,0,2022-10-09
11381,20900146,46,4,2,2,0,241,3.4,0,2022-10-09
11370,20900146,20,1,1,5,0,0,9.683333333,0,2022-10-09
11375,20900146,35,2,5,5,-150,14,8.033333333,0,2022-10-09
11382,20900146,29,4,1,1,10,93,2.766666667,0,2022-10-09
11379,20900146,20,3,1,4,0,0,10.133333333,0,2022-10-09
11380,20900146,20,3,1,4,0,0,7.05,1,2022-10-09
11402,20900157,25,4,1,1,-57,12,5.966666667,1,2022-10-09
11386,20900157,32,1,5,5,-108,0,5.383333333,1,2022-10-09
11385,20900157,20,1,1,4,0,0,6.45,0,2022-10-09
11384,20900157,27,1,1,1,-8,75,9.416666667,0,2022-10-09
11383,20900157,36,1,1,5,18,165,11.233333333,0,2022-10-09
11388,20900157,34,1,5,5,-98,102,2.8,1,2022-10-09
11389,20900157,20,1,1,4,0,0,1.783333333,1,2022-10-09
11390,20900157,38,2,1,5,18,189,6.966666667,1,2022-10-09
11391,20900157,23,2,1,4,-5,30,6.45,1,2022-10-09
11392,20900157,20,2,1,4,0,0,4.883333333,1,2022-10-09
11393,20900157,36,2,3,5,159,39,3.883333333,1,2022-10-09
11394,20900157,40,2,2,5,125,162,3.266666667,1,2022-10-09
11395,20900157,20,3,1,4,0,0,10.383333333,1,2022-10-09
11396,20900157,20,3,1,4,0,0,8.633333333,0,2022-10-09
11397,20900157,27,3,1,1,0,25,6.6,1,2022-10-09
11387,20900157,23,1,1,4,15,33,4.383333333,0,2022-10-09
11398,20900157,34,3,1,5,-24,143,5.533333333,1,2022-10-09
11399,20900157,36,3,4,5,-108,121,1.9,1,2022-10-09
11400,20900157,20,3,1,4,0,0,0.06666666667,0,2022-10-09
11405,20900157,47,3,4,2,-155,231,0.3166666667,1,2022-10-09
11404,20900157,20,4,1,5,0,0,1.983333333,0,2022-10-09
11403,20900157,46,4,2,2,97,244,3.05,0,2022-10-09
11401,20900157,20,4,1,4,0,0,6.05,0,2022-10-09
11409,20900172,20,1,1,4,0,0,1.916666667,0,2022-10-09
11410,20900172,20,2,1,4,0,0,47.533333333,1,2022-10-09
11411,20900172,32,2,1,1,-54,112,9.433333333,0,2022-10-09
11413,20900172,44,2,4,2,-136,208,7.5,0,2022-10-09
11406,20900172,28,1,1,1,21,82,8.333333333,0,2022-10-09
11407,20900172,34,1,1,1,67,132,5.733333333,0,2022-10-09
11408,20900172,45,1,4,2,-168,186,5.316666667,0,2022-10-09
11420,20900172,32,3,5,5,-122,36,3.033333333,0,2022-10-09
11424,20900172,43,4,5,5,-187,134,4.816666667,0,2022-10-09
11423,20900172,41,3,2,5,118,175,5.95,1,2022-10-09
11422,20900172,33,4,5,1,-70,121,7.35,1,2022-10-09
11421,20900172,36,3,3,5,144,71,1.566666667,0,2022-10-09
11419,20900172,20,3,1,4,0,0,8.333333333,1,2022-10-09
11418,20900172,39,3,2,5,97,173,11.266666667,0,2022-10-09
11417,20900172,37,2,4,5,-112,131,3.416666667,0,2022-10-09
11416,20900172,30,2,3,1,80,63,5.083333333,0,2022-10-09
11415,20900172,28,2,3,1,56,60,6.816666667,0,2022-10-09
11412,20900172,34,2,3,5,132,63,8.05,1,2022-10-09
11414,20900172,29,2,1,1,-40,86,6.9,0,2022-10-09
11442,20900197,46,4,1,5,81,250,9.416666667,0,2022-10-09
11443,20900197,25,3,1,1,-52,28,9,0,2022-10-09
11431,20900197,34,1,3,1,77,124,0,1,2022-10-09
11430,20900197,20,1,1,4,0,0,0.65,1,2022-10-09
11429,20900197,28,1,3,1,65,0,1.333333333,1,2022-10-09
11428,20900197,35,1,3,5,100,116,3.366666667,0,2022-10-09
11427,20900197,20,1,1,4,0,0,7.5,1,2022-10-09
11426,20900197,20,1,1,4,0,0,8.433333333,1,2022-10-09
11425,20900197,41,1,4,5,-106,183,8.966666667,0,2022-10-09
11432,20900197,40,2,3,5,204,-11,3.883333333,0,2022-10-09
11441,20900197,20,4,1,4,0,0,11.35,0,2022-10-09
11440,20900197,20,4,1,4,0,0,11.833333333,1,2022-10-09
11439,20900197,30,3,3,5,100,4,0.4,1,2022-10-09
11438,20900197,33,3,1,5,94,96,3.7,0,2022-10-09
11437,20900197,20,3,1,4,0,0,4.166666667,1,2022-10-09
11433,20900197,34,3,3,5,129,58,3.583333333,0,2022-10-09
11434,20900197,37,2,5,5,-150,80,2.883333333,0,2022-10-09
11435,20900197,38,3,2,5,95,157,9.683333333,1,2022-10-09
11436,20900197,27,3,1,1,53,56,8.483333333,0,2022-10-09
11454,20900207,44,2,4,2,-172,179,0.6833333333,0,2022-10-09
11447,20900207,45,1,4,2,-125,217,4.286666667,0,2022-10-09
11455,20900207,20,3,1,4,0,0,8.066666667,1,2022-10-09
11456,20900207,20,3,1,4,0,0,106.04,1,2022-10-09
11457,20900207,32,3,5,5,-120,6,4.566666667,1,2022-10-09
11458,20900207,20,3,1,4,0,0,3.15,1,2022-10-09
11459,20900207,43,3,3,3,230,-6,0.6333333333,1,2022-10-09
11460,20900207,28,3,1,1,-27,80,0.01666666667,1,2022-10-09
11461,20900207,45,4,4,2,-171,192,11.766666667,0,2022-10-09
11462,20900207,20,4,1,4,0,0,1.85,1,2022-10-09
11453,20900207,20,2,1,4,0,0,0.7666666667,0,2022-10-09
11452,20900207,36,2,5,5,-169,17,2.733333333,1,2022-10-09
11451,20900207,36,2,1,5,-35,160,4,1,2022-10-09
11450,20900207,36,2,4,5,-98,134,4.916666667,0,2022-10-09
11449,20900207,41,2,3,5,211,37,10.783333333,1,2022-10-09
11445,20900207,20,1,1,4,0,0,10.283333333,1,2022-10-09
11448,20900207,32,1,1,5,-32,123,1.766666667,1,2022-10-09
11446,20900207,36,1,2,5,73,149,4.783333333,1,2022-10-09
11444,20900207,40,1,1,5,-16,205,11.8,1,2022-10-09
11464,20900238,33,2,3,5,119,63,10.316666667,0,2022-10-09
11474,20900238,38,4,2,5,113,145,8.766666667,1,2022-10-09
11473,20900238,28,4,3,1,72,50,9.833333333,0,2022-10-09
11472,20900238,44,4,4,2,-161,186,10.383333333,1,2022-10-09
11471,20900238,31,4,5,5,-112,15,10.75,1,2022-10-09
11470,20900238,37,4,4,5,-109,132,11.783333333,0,2022-10-09
11469,20900238,28,3,1,1,-48,64,2.25,0,2022-10-09
11468,20900238,31,3,5,5,0,37,5.266666667,0,2022-10-09
11467,20900238,23,3,1,4,31,25,10.1,0,2022-10-09
11466,20900238,36,3,2,5,67,156,10.516666667,1,2022-10-09
11463,20900238,32,2,3,5,114,42,11.433333333,0,2022-10-09
11465,20900238,43,2,3,3,230,48,7.883333333,0,2022-10-09
11476,20900248,46,3,4,2,-169,198,7.616666667,1,2022-10-09
11475,20900248,34,1,3,5,106,102,7.866666667,1,2022-10-09
11488,20900248,46,3,2,2,173,201,6.866666667,1,2022-10-09
11487,20900248,30,3,1,1,-19,105,10.266666667,1,2022-10-09
11486,20900248,30,3,3,5,94,48,11.7,1,2022-10-09
11485,20900248,47,2,4,2,-144,231,1.416666667,1,2022-10-09
11484,20900248,46,2,1,2,1,261,2.9,0,2022-10-09
11483,20900248,46,2,1,2,2,261,3.716666667,1,2022-10-09
11482,20900248,45,1,4,2,-114,233,0.08333333333,0,2022-10-09
11481,20900248,20,1,1,4,0,0,1.783333333,0,2022-10-09
11480,20900248,27,1,1,1,64,33,2.45,1,2022-10-09
11477,20900248,45,1,4,2,-161,201,6.983333333,0,2022-10-09
11479,20900248,46,1,1,2,45,258,3.583333333,1,2022-10-09
11478,20900248,29,1,1,1,4,93,5.65,0,2022-10-09
11489,20900258,41,1,2,5,0,143,9.883333333,1,2022-10-09
11490,20900258,26,1,1,1,-37,58,8.933333333,1,2022-10-09
11491,20900258,45,1,2,2,111,233,8.033333333,0,2022-10-09
11492,20900258,20,1,1,5,0,0,3.65,0,2022-10-09
11493,20900258,41,1,1,5,-131,167,3.4,1,2022-10-09
11494,20900258,20,3,1,4,0,0,4.05,0,2022-10-09
11500,20900281,28,2,5,1,-78,34,0,1,2022-10-09
11511,20900281,31,4,3,1,65,93,3.583333333,0,2022-10-09
11496,20900281,20,1,1,4,0,0,5.6,1,2022-10-09
11505,20900281,37,3,2,5,81,156,6.033333333,1,2022-10-09
11515,20900281,47,4,1,2,6,274,0,1,2022-10-09
11514,20900281,38,4,5,5,-188,0,0.4166666667,0,2022-10-09
11513,20900281,20,4,1,5,0,0,2.116666667,1,2022-10-09
11512,20900281,42,3,2,5,89,209,2.3,0,2022-10-09
11510,20900281,26,4,1,1,-62,9,6.416666667,1,2022-10-09
11509,20900281,38,4,2,5,67,170,7.6,1,2022-10-09
11508,20900281,35,4,5,5,-97,0,9.95,0,2022-10-09
11507,20900281,30,4,5,5,-109,7,11.3,1,2022-10-09
11506,20900281,20,3,1,4,0,0,3.683333333,0,2022-10-09
11504,20900281,20,3,1,4,0,0,6.766666667,0,2022-10-09
11503,20900281,20,3,1,4,0,0,8.166666667,0,2022-10-09
11502,20900281,20,3,1,4,0,0,8.783333333,1,2022-10-09
11501,20900281,37,3,3,5,171,-3,11.65,0,2022-10-09
11499,20900281,43,2,3,3,237,-10,8.1,0,2022-10-09
11498,20900281,37,2,4,5,-108,138,9.333333333,1,2022-10-09
11497,20900281,26,2,1,1,12,67,11.716666667,0,2022-10-09
11495,20900281,27,1,1,1,67,26,6.183333333,1,2022-10-09
11522,20900295,20,3,1,4,0,0,9.133333333,1,2022-10-09
11516,20900295,40,1,1,5,0,205,11.6,1,2022-10-09
11520,20900295,45,1,4,2,-158,205,1.75,0,2022-10-09
11517,20900295,46,1,1,2,-11,269,10.883333333,0,2022-10-09
11523,20900295,35,2,5,5,0,80,0.4166666667,1,2022-10-09
11518,20900295,48,1,2,2,176,227,5.916666667,1,2022-10-09
11531,20900295,34,3,5,5,-122,-6,8.716666667,0,2022-10-09
11530,20900295,39,4,5,5,-198,0,9.733333333,1,2022-10-09
11529,20900295,44,3,2,2,190,159,109.256666667,1,2022-10-09
11528,20900295,20,3,1,4,0,0,2.25,1,2022-10-09
11527,20900295,30,3,1,1,4,105,2.816666667,0,2022-10-09
11526,20900295,34,3,3,5,100,107,3.95,0,2022-10-09
11525,20900295,20,3,1,4,0,0,5.783333333,0,2022-10-09
11524,20900295,12,3,5,5,-152,110,7.216666667,0,2022-10-09
11519,20900295,32,1,1,1,15,124,4.483333333,1,2022-10-09
